,order_id,order_datetime,customer_id,customer_city,restaurant_id,restaurant_name,cuisine,order_amount,discount_amount,distance_km,prep_time_mins,sugar_fee,delivery_time_mins,delivery_partner,rating,payment_method,delivery_status,customer_age_group,customer_type,customer_segment,customer_membership,restaurant_type,platform_fee,delivery_fee,coupon_code_used,is_first_order,order_date,order_month,order_weekday,order_hour,total_payable,expected_delivery_mins,delayed_mins,is_delayed,delivery_efficiency,order_value_bin,is_repeat_customer,is_first_order_binary
1405,ORD01406,2024-03-08 14:13:00,CUST01251,Bangalore,REST143,Taste of India,Italian,1249,66,4.66,33,21,27,DP030,2,Card,Delayed,46-60,New,Premium,Swiggy One,Dine-in,10,13,SAVE20,Yes,2024-03-08,2024-03,Friday,14,1227,51.64,-24.64,0,5.79,Very High,1,1
1406,ORD01407,2024-05-30 08:12:00,CUST01334,Pune,REST143,Burger Street,Italian,307,117,11.05,12,1,86,DP046,2,Card,Delayed,26-35,Returning,Budget,Normal,Franchise,11,19,FESTIVE30,No,2024-05-30,2024-05,Thursday,8,221,56.2,29.799999999999997,1,7.78,Mid,1,0
1407,ORD01408,2024-06-14 21:54:00,CUST00098,Bangalore,REST154,Sweet Treats,Biryani,234,279,7.21,39,21,38,DP004,1,COD,Delivered,26-35,Returning,Budget,Swiggy One,Cloud Kitchen,8,17,SAVE20,No,2024-06-14,2024-06,Friday,21,1,67.84,-29.840000000000003,0,5.27,Low,1,0
1408,ORD01409,2024-03-19 12:33:00,CUST00055,Delhi,REST075,Taste of India,Desserts,471,5,8.0,14,13,83,DP019,3,Card,Cancelled,26-35,Returning,Regular,Normal,Dine-in,7,34,NONE,No,2024-03-19,2024-03,Tuesday,12,520,46.0,37.0,1,10.38,High,1,0
1409,ORD01410,2024-02-08 18:02:00,CUST02671,Delhi,REST168,Spice Hub,South Indian,458,96,11.55,20,29,21,DP020,1,UPI,Cancelled,26-35,New,Premium,Normal,Cloud Kitchen,8,10,TRYNEW,Yes,2024-02-08,2024-02,Thursday,18,409,66.2,-45.2,0,1.82,Mid,1,1
1410,ORD01411,2024-04-06 00:34:00,CUST02712,Ahmedabad,REST143,Dragon Bowl,Biryani,433,71,9.96,22,20,65,DP005,1,Card,Delayed,18-25,Returning,Regular,Normal,Cloud Kitchen,7,33,TRYNEW,No,2024-04-06,2024-04,Saturday,0,422,61.84,3.1599999999999966,0,6.53,Mid,1,0
1411,ORD01412,2024-02-13 03:59:00,CUST00758,Hyderabad,REST111,Biryani House,Bakery,1215,257,2.11,11,9,68,DP009,1,COD,Delivered,46-60,Returning,Regular,Normal,Cloud Kitchen,14,23,NONE,No,2024-02-13,2024-02,Tuesday,3,1004,19.439999999999998,48.56,1,32.23,Very High,1,0
1412,ORD01413,2024-04-14 18:53:00,CUST00406,Ahmedabad,REST008,Burger Street,South Indian,1152,37,0.63,15,4,65,DP020,3,COD,Cancelled,46-60,Returning,Premium,Normal,Dine-in,4,33,SAVE20,No,2024-04-14,2024-04,Sunday,18,1156,17.52,47.480000000000004,1,103.17,Very High,1,0
1413,ORD01414,2024-02-16 03:19:00,CUST02117,Ahmedabad,REST150,Dragon Bowl,Biryani,283,295,4.05,16,4,41,DP049,2,UPI,Delivered,26-35,Returning,Regular,Normal,Franchise,10,25,NEW50,No,2024-02-16,2024-02,Friday,3,27,32.2,8.799999999999997,1,10.12,Low,1,0
1414,ORD01415,2024-08-10 08:48:00,CUST01313,Mumbai,REST091,Taste of India,Italian,763,55,6.12,33,1,26,DP016,3,UPI,Delivered,36-45,New,Premium,Normal,Franchise,4,19,TRYNEW,Yes,2024-08-10,2024-08,Saturday,8,732,57.480000000000004,-31.480000000000004,0,4.25,High,1,1
1415,ORD01416,2024-09-27 13:20:00,CUST01786,Pune,REST157,Burger Street,South Indian,798,102,8.92,38,29,55,DP049,2,COD,Delayed,26-35,Returning,Regular,Swiggy One,Cloud Kitchen,6,39,SAVE20,No,2024-09-27,2024-09,Friday,13,770,73.68,-18.680000000000007,0,6.17,High,1,0
1416,ORD01417,2024-03-12 12:43:00,CUST00751,Chennai,REST160,Foodie's Corner,Italian,1395,102,8.1,13,21,47,DP020,3,UPI,Cancelled,26-35,Returning,Premium,Normal,Cloud Kitchen,14,34,TRYNEW,No,2024-03-12,2024-03,Tuesday,12,1362,45.4,1.6000000000000014,0,5.8,Very High,1,0
1417,ORD01418,2024-10-27 09:15:00,CUST01763,Chennai,REST042,Italiano Kitchen,Fast Food,378,215,4.1,18,12,45,DP020,5,COD,Delivered,36-45,New,Premium,Swiggy One,Dine-in,9,39,FESTIVE30,Yes,2024-10-27,2024-10,Sunday,9,223,34.4,10.600000000000001,1,10.98,Mid,1,1
1418,ORD01419,2024-02-15 02:20:00,CUST00365,Mumbai,REST092,Foodie's Corner,Chinese,1147,20,6.73,27,6,25,DP026,5,COD,Delayed,18-25,New,Budget,Normal,Cloud Kitchen,7,32,TRYNEW,Yes,2024-02-15,2024-02,Thursday,2,1172,53.92,-28.92,0,3.71,Very High,1,1
1419,ORD01420,2024-11-18 02:44:00,CUST02027,Mumbai,REST169,Biryani House,South Indian,1479,114,7.99,39,24,50,DP039,3,UPI,Cancelled,46-60,New,Regular,Normal,Cloud Kitchen,14,24,NEW50,Yes,2024-11-18,2024-11,Monday,2,1427,70.96000000000001,-20.960000000000008,0,6.26,Very High,1,1
1420,ORD01421,2024-05-07 02:26:00,CUST00482,Bangalore,REST054,Dragon Bowl,Italian,268,209,6.41,23,29,20,DP033,3,Card,Cancelled,26-35,Returning,Premium,Normal,Cloud Kitchen,9,37,NONE,No,2024-05-07,2024-05,Tuesday,2,134,48.64,-28.64,0,3.12,Low,1,0
1421,ORD01422,2024-05-31 19:41:00,CUST02249,Chennai,REST123,Spice Hub,South Indian,1087,290,8.42,33,20,59,DP012,3,COD,Delayed,46-60,Returning,Budget,Normal,Cloud Kitchen,7,31,TRYNEW,No,2024-05-31,2024-05,Friday,19,855,66.68,-7.680000000000007,0,7.01,High,1,0
1422,ORD01423,2024-02-27 00:13:00,CUST00154,Hyderabad,REST039,Dragon Bowl,Desserts,473,202,6.08,15,26,74,DP021,5,COD,Delayed,18-25,Returning,Regular,Normal,Cloud Kitchen,6,17,FESTIVE30,No,2024-02-27,2024-02,Tuesday,0,320,39.32,34.68,1,12.17,Mid,1,0
1423,ORD01424,2024-10-29 16:55:00,CUST01525,Kolkata,REST197,Biryani House,Desserts,1070,187,6.59,29,14,86,DP023,3,COD,Cancelled,36-45,Returning,Budget,Normal,Dine-in,12,14,TRYNEW,No,2024-10-29,2024-10,Tuesday,16,923,55.36,30.64,1,13.05,High,1,0
1424,ORD01425,2024-07-01 18:11:00,CUST02121,Ahmedabad,REST057,Biryani House,Bakery,308,150,11.32,11,26,51,DP020,4,UPI,Delayed,46-60,New,Premium,Normal,Franchise,11,27,FESTIVE30,Yes,2024-07-01,2024-07,Monday,18,222,56.28,-5.280000000000001,0,4.51,Mid,1,1
1425,ORD01426,2024-08-18 19:22:00,CUST02761,Delhi,REST149,Italiano Kitchen,Chinese,388,190,4.98,13,20,44,DP023,4,Card,Delivered,18-25,New,Budget,Normal,Dine-in,11,22,NONE,Yes,2024-08-18,2024-08,Sunday,19,251,32.92,11.079999999999998,1,8.84,Mid,1,1
1426,ORD01427,2024-03-15 05:15:00,CUST02344,Ahmedabad,REST179,Biryani House,Fast Food,545,213,9.19,24,14,52,DP049,4,UPI,Delayed,36-45,Returning,Premium,Normal,Cloud Kitchen,12,29,NONE,No,2024-03-15,2024-03,Friday,5,387,60.76,-8.759999999999998,0,5.66,Mid,1,0
1427,ORD01428,2024-01-30 13:08:00,CUST01041,Ahmedabad,REST064,Foodie's Corner,North Indian,469,41,4.35,12,24,30,DP047,3,COD,Delivered,46-60,Returning,Regular,Normal,Dine-in,9,11,TRYNEW,No,2024-01-30,2024-01,Tuesday,13,472,29.4,0.6000000000000014,0,6.9,Mid,1,0
1428,ORD01429,2024-09-04 16:24:00,CUST01665,Kolkata,REST052,Italiano Kitchen,Desserts,1362,193,4.32,38,5,52,DP006,1,UPI,Delivered,46-60,Returning,Premium,Normal,Franchise,12,14,NEW50,No,2024-09-04,2024-09,Wednesday,16,1200,55.28,-3.280000000000001,0,12.04,Very High,1,0
1429,ORD01430,2024-10-17 11:20:00,CUST01241,Bangalore,REST057,Dragon Bowl,North Indian,458,249,11.16,13,6,67,DP045,1,Card,Delayed,18-25,Returning,Budget,Swiggy One,Cloud Kitchen,4,13,NONE,No,2024-10-17,2024-10,Thursday,11,232,57.64,9.36,1,6.0,Mid,1,0
1430,ORD01431,2024-12-13 21:57:00,CUST00061,Chennai,REST155,Burger Street,South Indian,398,80,8.53,13,3,22,DP012,2,UPI,Delivered,18-25,New,Regular,Swiggy One,Cloud Kitchen,3,13,NONE,Yes,2024-12-13,2024-12,Friday,21,337,47.12,-25.119999999999997,0,2.58,Mid,1,1
1431,ORD01432,2024-12-02 07:53:00,CUST00939,Ahmedabad,REST133,Dragon Bowl,Italian,687,40,11.18,24,3,23,DP035,4,UPI,Delayed,26-35,Returning,Budget,Normal,Dine-in,7,18,NONE,No,2024-12-02,2024-12,Monday,7,675,68.72,-45.72,0,2.06,High,1,0
1432,ORD01433,2024-10-10 22:40:00,CUST01640,Pune,REST053,Spice Hub,Bakery,850,19,11.89,20,0,35,DP008,5,Card,Delivered,46-60,Returning,Budget,Swiggy One,Cloud Kitchen,5,21,SAVE20,No,2024-10-10,2024-10,Thursday,22,857,67.56,-32.56,0,2.94,High,1,0
1433,ORD01434,2024-01-25 19:28:00,CUST02090,Mumbai,REST071,Biryani House,Desserts,543,8,0.63,32,10,55,DP027,4,COD,Cancelled,36-45,New,Budget,Swiggy One,Dine-in,15,28,SAVE20,Yes,2024-01-25,2024-01,Thursday,19,588,34.52,20.479999999999997,1,87.3,High,1,1
1434,ORD01435,2024-07-12 06:43:00,CUST00025,Pune,REST103,Biryani House,Chinese,801,123,11.81,26,4,83,DP016,4,COD,Delayed,36-45,Returning,Budget,Normal,Franchise,9,31,FESTIVE30,No,2024-07-12,2024-07,Friday,6,722,73.24000000000001,9.759999999999991,1,7.03,High,1,0
1435,ORD01436,2024-03-28 05:17:00,CUST01063,Pune,REST022,Taste of India,Fast Food,1167,202,1.66,24,1,33,DP047,2,UPI,Delayed,26-35,New,Regular,Swiggy One,Cloud Kitchen,4,22,TRYNEW,Yes,2024-03-28,2024-03,Thursday,5,992,30.64,2.3599999999999994,0,19.88,High,1,1
1436,ORD01437,2024-04-05 03:52:00,CUST00131,Chennai,REST017,Italiano Kitchen,Fast Food,555,77,1.31,34,4,32,DP032,4,UPI,Cancelled,18-25,Returning,Regular,Normal,Franchise,11,16,SAVE20,No,2024-04-05,2024-04,Friday,3,509,39.24,-7.240000000000002,0,24.43,High,1,0
1437,ORD01438,2024-07-18 14:37:00,CUST01253,Hyderabad,REST035,Taste of India,Desserts,1149,209,9.33,30,4,19,DP029,1,UPI,Cancelled,18-25,Returning,Budget,Normal,Cloud Kitchen,9,29,NEW50,No,2024-07-18,2024-07,Thursday,14,982,67.32,-48.31999999999999,0,2.04,High,1,0
1438,ORD01439,2024-03-01 21:28:00,CUST00108,Bangalore,REST104,Italiano Kitchen,Desserts,1354,17,4.53,12,19,81,DP007,5,UPI,Cancelled,18-25,New,Budget,Swiggy One,Dine-in,12,19,NONE,Yes,2024-03-01,2024-03,Friday,21,1387,30.12,50.879999999999995,1,17.88,Very High,0,1
1439,ORD01440,2024-05-22 06:47:00,CUST00172,Ahmedabad,REST042,Foodie's Corner,Biryani,170,235,11.05,32,12,85,DP016,1,Card,Cancelled,18-25,Returning,Premium,Swiggy One,Cloud Kitchen,5,37,TRYNEW,No,2024-05-22,2024-05,Wednesday,6,-11,76.2,8.799999999999997,1,7.69,,1,0
1440,ORD01441,2024-03-25 19:02:00,CUST01459,Ahmedabad,REST094,Italiano Kitchen,Fast Food,304,199,6.76,32,11,46,DP029,4,COD,Delayed,18-25,Returning,Premium,Normal,Dine-in,11,16,FESTIVE30,No,2024-03-25,2024-03,Monday,19,143,59.04,-13.04,0,6.8,Low,1,0
1441,ORD01442,2024-04-09 11:24:00,CUST00102,Ahmedabad,REST147,Dragon Bowl,North Indian,1016,281,4.94,33,9,62,DP025,3,COD,Delivered,36-45,Returning,Regular,Normal,Dine-in,5,23,NONE,No,2024-04-09,2024-04,Tuesday,11,772,52.760000000000005,9.239999999999995,1,12.55,High,1,0
1442,ORD01443,2024-03-23 05:38:00,CUST02914,Mumbai,REST002,Spice Hub,Chinese,708,251,1.34,19,12,47,DP043,5,UPI,Cancelled,46-60,New,Regular,Normal,Dine-in,9,35,NONE,Yes,2024-03-23,2024-03,Saturday,5,513,24.36,22.64,1,35.07,High,1,1
1443,ORD01444,2024-06-26 21:23:00,CUST02572,Kolkata,REST048,Burger Street,Biryani,343,238,5.84,13,8,83,DP036,5,Card,Cancelled,18-25,Returning,Premium,Normal,Dine-in,14,32,NEW50,No,2024-06-26,2024-06,Wednesday,21,159,36.36,46.64,1,14.21,Low,1,0
1444,ORD01445,2024-01-02 13:32:00,CUST02323,Hyderabad,REST198,Italiano Kitchen,North Indian,1397,268,3.7,22,4,86,DP048,2,Card,Delayed,46-60,New,Budget,Swiggy One,Franchise,15,17,TRYNEW,Yes,2024-01-02,2024-01,Tuesday,13,1165,36.8,49.2,1,23.24,Very High,1,1
1445,ORD01446,2024-11-06 19:42:00,CUST01637,Kolkata,REST060,Italiano Kitchen,South Indian,548,118,1.38,34,5,16,DP004,2,UPI,Delivered,26-35,Returning,Budget,Normal,Dine-in,11,23,NEW50,No,2024-11-06,2024-11,Wednesday,19,469,39.519999999999996,-23.519999999999996,0,11.59,Mid,1,0
1446,ORD01447,2024-06-24 06:19:00,CUST02865,Delhi,REST183,Italiano Kitchen,Fast Food,429,281,8.21,11,29,68,DP027,5,UPI,Delivered,46-60,Returning,Budget,Normal,Franchise,7,16,FESTIVE30,No,2024-06-24,2024-06,Monday,6,200,43.84,24.159999999999997,1,8.28,Mid,1,0
1447,ORD01448,2024-07-04 04:59:00,CUST01041,Bangalore,REST107,Spice Hub,Chinese,1129,6,11.74,15,16,56,DP023,5,COD,Delayed,26-35,Returning,Budget,Swiggy One,Franchise,4,26,FESTIVE30,No,2024-07-04,2024-07,Thursday,4,1169,61.96,-5.960000000000001,0,4.77,Very High,1,0
1448,ORD01449,2024-05-03 09:14:00,CUST00330,Hyderabad,REST093,Biryani House,Desserts,1183,272,4.86,28,27,49,DP023,1,UPI,Delayed,18-25,New,Regular,Normal,Cloud Kitchen,6,16,NONE,Yes,2024-05-03,2024-05,Friday,9,960,47.44,1.5600000000000023,0,10.08,High,1,1
1449,ORD01450,2024-11-10 14:57:00,CUST01521,Hyderabad,REST051,Spice Hub,Fast Food,621,252,3.92,33,4,75,DP030,4,UPI,Delivered,18-25,Returning,Premium,Normal,Dine-in,5,25,FESTIVE30,No,2024-11-10,2024-11,Sunday,14,403,48.68,26.32,1,19.13,Mid,1,0
1450,ORD01451,2024-06-03 21:05:00,CUST00012,Ahmedabad,REST055,Sweet Treats,North Indian,301,127,1.53,17,27,74,DP043,5,COD,Delivered,26-35,Returning,Regular,Normal,Cloud Kitchen,3,18,TRYNEW,No,2024-06-03,2024-06,Monday,21,222,23.12,50.879999999999995,1,48.37,Mid,1,0
1451,ORD01452,2024-11-16 00:50:00,CUST01342,Kolkata,REST148,Sweet Treats,North Indian,1297,91,3.07,15,24,63,DP024,3,COD,Delayed,36-45,Returning,Budget,Swiggy One,Franchise,6,37,NONE,No,2024-11-16,2024-11,Saturday,0,1273,27.28,35.72,1,20.52,Very High,1,0
1452,ORD01453,2024-05-22 17:41:00,CUST00216,Mumbai,REST009,Sweet Treats,North Indian,951,5,3.78,29,27,37,DP048,4,Card,Cancelled,26-35,Returning,Budget,Normal,Cloud Kitchen,3,28,TRYNEW,No,2024-05-22,2024-05,Wednesday,17,1004,44.12,-7.119999999999997,0,9.79,Very High,1,0
1453,ORD01454,2024-06-04 15:41:00,CUST00339,Delhi,REST173,Biryani House,Fast Food,702,73,4.46,23,10,82,DP016,5,COD,Cancelled,26-35,New,Regular,Normal,Dine-in,3,18,SAVE20,Yes,2024-06-04,2024-06,Tuesday,15,660,40.84,41.16,1,18.39,High,1,1
1454,ORD01455,2024-10-30 20:36:00,CUST01800,Ahmedabad,REST147,Sweet Treats,Chinese,879,55,7.79,17,5,49,DP007,2,UPI,Delivered,46-60,Returning,Regular,Normal,Dine-in,14,32,NEW50,No,2024-10-30,2024-10,Wednesday,20,875,48.16,0.8400000000000034,0,6.29,High,1,0
1455,ORD01456,2024-11-17 19:36:00,CUST02709,Ahmedabad,REST192,Burger Street,Chinese,662,294,1.82,15,8,28,DP023,2,Card,Delayed,46-60,Returning,Budget,Normal,Cloud Kitchen,6,12,TRYNEW,No,2024-11-17,2024-11,Sunday,19,394,22.28,5.719999999999999,1,15.38,Mid,1,0
1456,ORD01457,2024-08-15 13:07:00,CUST01751,Ahmedabad,REST194,Dragon Bowl,South Indian,1162,237,1.17,21,11,36,DP038,2,UPI,Cancelled,36-45,New,Budget,Normal,Franchise,9,34,NONE,Yes,2024-08-15,2024-08,Thursday,13,979,25.68,10.32,1,30.77,High,1,1
1457,ORD01458,2024-11-11 00:25:00,CUST01509,Kolkata,REST025,Spice Hub,Fast Food,320,21,11.2,18,28,44,DP031,3,COD,Delayed,18-25,Returning,Budget,Swiggy One,Franchise,7,24,TRYNEW,No,2024-11-11,2024-11,Monday,0,358,62.8,-18.799999999999997,0,3.93,Mid,1,0
1458,ORD01459,2024-07-12 12:54:00,CUST02422,Hyderabad,REST044,Biryani House,South Indian,999,40,9.69,39,3,17,DP042,1,Card,Delayed,26-35,New,Budget,Normal,Cloud Kitchen,10,30,FESTIVE30,Yes,2024-07-12,2024-07,Friday,12,1002,77.75999999999999,-60.75999999999999,0,1.75,Very High,1,1
1459,ORD01460,2024-12-04 23:34:00,CUST00710,Bangalore,REST196,Dragon Bowl,Bakery,943,265,3.7,16,17,89,DP019,4,Card,Delivered,36-45,Returning,Regular,Normal,Cloud Kitchen,9,15,FESTIVE30,No,2024-12-04,2024-12,Wednesday,23,719,30.8,58.2,1,24.05,High,1,0
1460,ORD01461,2024-03-29 01:37:00,CUST01224,Hyderabad,REST109,Dragon Bowl,South Indian,274,257,7.85,34,14,24,DP047,1,Card,Delayed,46-60,Returning,Regular,Swiggy One,Cloud Kitchen,9,22,NONE,No,2024-03-29,2024-03,Friday,1,62,65.4,-41.400000000000006,0,3.06,Low,1,0
1461,ORD01462,2024-03-12 05:43:00,CUST02514,Chennai,REST037,Biryani House,South Indian,324,47,7.31,22,24,81,DP004,1,COD,Delayed,26-35,Returning,Regular,Normal,Cloud Kitchen,15,20,TRYNEW,No,2024-03-12,2024-03,Tuesday,5,336,51.239999999999995,29.760000000000005,1,11.08,Mid,1,0
1462,ORD01463,2024-12-16 21:47:00,CUST01113,Bangalore,REST178,Sweet Treats,South Indian,653,297,9.04,39,3,55,DP006,1,COD,Delayed,36-45,New,Regular,Normal,Dine-in,4,32,SAVE20,Yes,2024-12-16,2024-12,Monday,21,395,75.16,-20.159999999999997,0,6.08,Mid,1,1
1463,ORD01464,2024-08-08 03:30:00,CUST01292,Ahmedabad,REST176,Biryani House,Desserts,860,138,10.38,25,13,62,DP019,2,COD,Delivered,26-35,Returning,Budget,Normal,Dine-in,6,23,FESTIVE30,No,2024-08-08,2024-08,Thursday,3,764,66.52000000000001,-4.52000000000001,0,5.97,High,1,0
1464,ORD01465,2024-01-16 15:44:00,CUST00489,Bangalore,REST117,Foodie's Corner,North Indian,255,201,4.61,17,26,64,DP027,4,Card,Delivered,46-60,Returning,Budget,Swiggy One,Franchise,9,27,NEW50,No,2024-01-16,2024-01,Tuesday,15,116,35.44,28.560000000000002,1,13.88,Low,1,0
1465,ORD01466,2024-09-11 11:59:00,CUST01562,Hyderabad,REST040,Dragon Bowl,Bakery,677,139,8.1,23,29,83,DP029,2,COD,Delivered,26-35,New,Premium,Normal,Dine-in,5,19,TRYNEW,Yes,2024-09-11,2024-09,Wednesday,11,591,55.4,27.6,1,10.25,High,1,1
1466,ORD01467,2024-06-10 23:20:00,CUST00047,Mumbai,REST133,Biryani House,Biryani,187,141,9.72,25,17,72,DP012,1,COD,Delivered,18-25,Returning,Budget,Swiggy One,Cloud Kitchen,5,35,TRYNEW,No,2024-06-10,2024-06,Monday,23,103,63.88,8.119999999999997,1,7.41,Low,1,0
1467,ORD01468,2024-07-25 22:20:00,CUST00778,Ahmedabad,REST068,Dragon Bowl,Desserts,544,285,8.54,29,16,29,DP038,5,UPI,Delivered,46-60,New,Regular,Normal,Franchise,4,15,TRYNEW,Yes,2024-07-25,2024-07,Thursday,22,294,63.16,-34.16,0,3.4,Mid,1,1
1468,ORD01469,2024-08-01 07:29:00,CUST01040,Bangalore,REST149,Sweet Treats,South Indian,1070,232,11.1,37,1,62,DP013,3,COD,Delayed,26-35,Returning,Regular,Normal,Dine-in,9,32,TRYNEW,No,2024-08-01,2024-08,Thursday,7,880,81.4,-19.400000000000006,0,5.59,High,1,0
1469,ORD01470,2024-02-07 09:05:00,CUST00711,Chennai,REST136,Spice Hub,Chinese,626,157,6.19,15,20,20,DP028,3,COD,Delivered,18-25,Returning,Budget,Normal,Cloud Kitchen,5,17,NEW50,No,2024-02-07,2024-02,Wednesday,9,511,39.760000000000005,-19.760000000000005,0,3.23,High,1,0
1470,ORD01471,2024-07-10 17:55:00,CUST00401,Kolkata,REST062,Burger Street,South Indian,871,37,9.73,39,18,18,DP005,1,COD,Cancelled,46-60,Returning,Regular,Normal,Dine-in,4,25,TRYNEW,No,2024-07-10,2024-07,Wednesday,17,881,77.92,-59.92,0,1.85,High,1,0
1471,ORD01472,2024-09-16 13:46:00,CUST01818,Mumbai,REST019,Taste of India,North Indian,464,74,10.96,32,28,37,DP046,2,COD,Cancelled,46-60,Returning,Budget,Normal,Franchise,8,14,NONE,No,2024-09-16,2024-09,Monday,13,440,75.84,-38.84,0,3.38,Mid,1,0
1472,ORD01473,2024-05-28 09:38:00,CUST00250,Mumbai,REST092,Sweet Treats,Desserts,1458,174,6.91,13,21,59,DP046,4,UPI,Delivered,26-35,Returning,Premium,Normal,Cloud Kitchen,15,16,NONE,No,2024-05-28,2024-05,Tuesday,9,1336,40.64,18.36,1,8.54,Very High,1,0
1473,ORD01474,2024-01-15 19:48:00,CUST00391,Mumbai,REST135,Taste of India,Italian,1437,38,0.7,13,13,79,DP017,2,COD,Delayed,36-45,Returning,Premium,Normal,Dine-in,8,15,TRYNEW,No,2024-01-15,2024-01,Monday,19,1435,15.8,63.2,1,112.86,Very High,1,0
1474,ORD01475,2024-01-22 14:58:00,CUST00335,Bangalore,REST148,Italiano Kitchen,Biryani,514,72,9.91,35,3,70,DP027,4,COD,Cancelled,46-60,Returning,Budget,Normal,Dine-in,5,37,FESTIVE30,No,2024-01-22,2024-01,Monday,14,487,74.64,-4.640000000000001,0,7.06,Mid,1,0
1475,ORD01476,2024-09-10 08:41:00,CUST00629,Mumbai,REST126,Biryani House,Bakery,330,57,10.23,12,1,77,DP026,5,COD,Delivered,18-25,Returning,Premium,Normal,Cloud Kitchen,9,21,FESTIVE30,No,2024-09-10,2024-09,Tuesday,8,304,52.92,24.08,1,7.53,Mid,1,0
1476,ORD01477,2024-10-07 21:41:00,CUST00137,Hyderabad,REST004,Biryani House,Italian,883,88,5.1,19,12,29,DP004,4,COD,Delivered,18-25,Returning,Premium,Normal,Cloud Kitchen,11,20,TRYNEW,No,2024-10-07,2024-10,Monday,21,838,39.4,-10.399999999999999,0,5.69,High,1,0
1477,ORD01478,2024-01-11 00:08:00,CUST02931,Mumbai,REST075,Sweet Treats,Italian,1025,272,3.13,15,6,18,DP008,4,Card,Delayed,36-45,New,Premium,Normal,Dine-in,13,34,TRYNEW,Yes,2024-01-11,2024-01,Thursday,0,806,27.52,-9.52,0,5.75,High,1,1
1478,ORD01479,2024-08-30 22:44:00,CUST02736,Chennai,REST059,Dragon Bowl,Bakery,1143,133,11.75,36,27,46,DP026,5,COD,Delayed,46-60,Returning,Premium,Normal,Cloud Kitchen,13,23,TRYNEW,No,2024-08-30,2024-08,Friday,22,1073,83.0,-37.0,0,3.91,Very High,1,0
1479,ORD01480,2024-10-04 00:29:00,CUST01522,Ahmedabad,REST158,Sweet Treats,Fast Food,810,142,6.84,27,26,23,DP033,3,UPI,Delivered,18-25,Returning,Budget,Normal,Cloud Kitchen,9,21,TRYNEW,No,2024-10-04,2024-10,Friday,0,724,54.36,-31.36,0,3.36,High,1,0
1480,ORD01481,2024-01-26 23:50:00,CUST00827,Ahmedabad,REST090,Italiano Kitchen,Biryani,393,94,6.44,22,21,71,DP012,4,Card,Cancelled,36-45,New,Premium,Normal,Cloud Kitchen,4,38,SAVE20,Yes,2024-01-26,2024-01,Friday,23,362,47.760000000000005,23.239999999999995,1,11.02,Mid,1,1
1481,ORD01482,2024-05-08 22:42:00,CUST00727,Delhi,REST155,Sweet Treats,Desserts,462,155,11.38,20,7,81,DP013,5,COD,Delayed,26-35,Returning,Budget,Normal,Cloud Kitchen,15,36,NONE,No,2024-05-08,2024-05,Wednesday,22,365,65.52000000000001,15.47999999999999,1,7.12,Mid,1,0
1482,ORD01483,2024-02-21 00:23:00,CUST01501,Chennai,REST186,Biryani House,Biryani,225,200,5.19,13,28,53,DP021,4,UPI,Delivered,18-25,New,Regular,Normal,Dine-in,5,18,FESTIVE30,Yes,2024-02-21,2024-02,Wednesday,0,76,33.760000000000005,19.239999999999995,1,10.21,Low,1,1
1483,ORD01484,2024-01-05 08:52:00,CUST02642,Bangalore,REST081,Sweet Treats,Chinese,411,159,10.25,17,9,54,DP037,2,COD,Delivered,46-60,Returning,Budget,Normal,Dine-in,15,33,NONE,No,2024-01-05,2024-01,Friday,8,309,58.0,-4.0,0,5.27,Mid,1,0
1484,ORD01485,2024-10-06 21:37:00,CUST00990,Mumbai,REST084,Dragon Bowl,North Indian,380,210,8.56,12,20,30,DP025,5,Card,Delivered,36-45,Returning,Budget,Normal,Franchise,13,31,TRYNEW,No,2024-10-06,2024-10,Sunday,21,234,46.24,-16.240000000000002,0,3.5,Mid,1,0
1485,ORD01486,2024-05-20 09:57:00,CUST02420,Mumbai,REST062,Biryani House,Bakery,852,171,11.63,21,2,24,DP039,1,Card,Delivered,26-35,Returning,Premium,Normal,Franchise,4,21,FESTIVE30,No,2024-05-20,2024-05,Monday,9,708,67.52000000000001,-43.52000000000001,0,2.06,High,1,0
1486,ORD01487,2024-02-07 22:46:00,CUST00935,Hyderabad,REST065,Dragon Bowl,Desserts,795,69,5.43,22,3,67,DP003,4,UPI,Delivered,26-35,Returning,Budget,Normal,Cloud Kitchen,10,35,NONE,No,2024-02-07,2024-02,Wednesday,22,774,43.72,23.28,1,12.34,High,1,0
1487,ORD01488,2024-07-15 23:03:00,CUST00402,Kolkata,REST157,Sweet Treats,Italian,1482,144,10.94,33,20,79,DP019,4,UPI,Delayed,18-25,Returning,Budget,Normal,Cloud Kitchen,8,20,NONE,No,2024-07-15,2024-07,Monday,23,1386,76.75999999999999,2.240000000000009,0,7.22,Very High,1,0
1488,ORD01489,2024-08-15 11:32:00,CUST01467,Mumbai,REST050,Biryani House,North Indian,906,166,7.04,32,20,64,DP007,2,Card,Cancelled,26-35,New,Premium,Normal,Franchise,7,13,NEW50,Yes,2024-08-15,2024-08,Thursday,11,780,60.16,3.8400000000000034,0,9.09,High,1,1
